	actress/nn	advance/vv	agencies/nn	agency/nn	aids/nn	alan/np	america/np	anybody/pn	anyone/pn	anything/pn	arm/nn	army/nn	artist/nn	association/nn	boss/nn	boys/nn	boy/nn	brother/nn	bush/np	businesses/nn	business/nn	campaign/nn	candidate/nn	car/nn	charity/nn	child/nn	citizen/nn	city/nn	companies/nn	company/nn	competitor/nn	convict/nn	countries/nn	country/nn	court/nn	criminal/nn	criminals/nn	dad/nn	daughters/nn	daughter/nn	district/nn	dogs/nn	employees/nn	dog/nn	employee/nn	enterprise/nn	entrant/nn	environment/nn	europe/np	everybody/pn	everyone/pn	fbi/np	folk/nn	food/nn	fred/np	friends/nn	friend/nn	girl/nn	government/nn	grandparents/nn	grandparent/nn	group/nn	grower/nn	grown-up/nn	guy/nn	guys/nn	her/pp	him/nn	him/pp	horses/nn	household/nn	houses/nn	house/nn	husband/nn	individual/nn	iranian/nn	irvin/np	it/pp	judge/nn	jury/nn	kid/nn	kids/nn	kitty/np	kurds/np	lady/nn	leland/np	lord/np	mama/nn	man/nn	management/nn	mater/nn	matter/nn	me/nn	me/pp	members/nn	member/nn	mom/nn	mom/np	mother/nn	myself/pp	nation/nn	nicaragua/np	other/nn	parents/nn	parent/nn	peasant/nn	people/nn	person/nn	plaintiff/nn	planner/nn	president/np	public/nn	rashad/np	reader/nn	rear/vv	russia/np	ryan/np	schwartzkopf/np	scout/nn	sister/nn	somebody/pn	someone/pn	son/nn	sons/nn	stomach/nn	stranger/nn	students/nn	student/nn	taxpayer/nn	teacher/nn	team/nn	that/dd	them/pp	theory/nn	things/nn	thing/nn	thomases/np	topic/nn	trek/np	troop/nn	twins/nn	twin/nn	university/nn	us/pp	veteran/nn	veto/nn	vietnamese/nn	washington/np	white/nn	wife/nn	woman/nn	women/nn	wwf/np	you/pp
russia/np	3.007192	1.7222683	2.14592	1.865814	2.2430284	1.7096531	0.33830985	3.4399376	3.3237462	3.169211	4.6103787	1.833354	2.385841	2.3176954	4.5990796	3.214617	3.5294814	4.7963467	1.253551	2.6349905	0.40637594	1.5141284	1.5089039	0.5028866	2.1796966	3.528349	2.5398774	0.42769635	2.6938674	1.9437399	3.4584236	2.8468156	3.0222585	0.34292117	1.4732114	2.8116415	2.4737399	4.9023285	4.471093	4.506431	0.91373765	2.8703449	3.0953028	1.8557519	3.173252	2.418857	1.1644866	1.0116969	0.2188502	3.3485992	3.2776642	1.7474526	3.0528147	1.8690836	1.4914695	3.0803404	4.4283996	3.531427	1.5308452	0.7198356	4.2140174	1.9354143	1.9061111	2.1394541	2.7646267	3.0169597	2.1220257	2.5369666	1.8885798	2.5184038	0.3159283	3.2171147	1.6146884	4.6197953	2.8501434	1.5971744	1.9774526	1.7855647	1.7625405	1.6441503	3.4074352	3.0411758	1.1355441	2.0892277	3.7491055	1.8999687	1.8819729	4.7454185	3.2261374	2.0072505	4.666807	2.0944026	2.0711944	2.0216963	2.4688084	2.136312	4.6905756	1.7276075	4.6543884	2.0109293	1.7921735	0.3598611	2.0834007	3.5125153	4.0326614	2.6227658	3.1103132	2.5847933	1.460205	2.3573186	1.7193528	2.059815	1.9314861	3.6773317	3.4568236	0.0	1.505051	2.3168848	3.6610932	4.7533774	3.295811	3.2063632	4.550191	3.073298	4.6086764	2.301189	3.1856344	3.043461	2.2240632	3.0054832	1.7185185	2.1342409	1.7716544	1.8560956	2.8769863	2.3911154	2.313389	1.7591405	2.014961	2.3583944	2.5992131	4.8649235	2.0419407	2.1469748	2.652935	1.4514878	1.7268505	0.26998752	2.026959	4.7236314	3.273796	2.6563826	1.7560385	2.977565
ryan/np	2.7813928	1.3445299	0.90684646	0.81277436	2.014997	0.8247818	1.6381745	3.105217	2.9823635	2.7932174	4.347397	0.7557556	2.1517353	1.2206595	4.3337846	2.8570502	3.334431	4.5135307	1.3604686	2.4394405	1.4572048	0.85005784	1.1265228	1.1050583	1.8437703	3.2319653	1.4165819	1.698031	2.2130497	0.9125418	3.1308784	2.551361	2.534149	1.2391653	0.788062	2.2859817	1.2997463	4.704435	4.2696495	4.307842	1.077806	2.2856164	2.7942617	1.8851889	2.816023	1.3319185	0.6365828	0.7217102	1.6241204	3.009003	2.9675589	0.65396696	2.7063975	1.7092077	0.68872684	2.5349045	4.1415305	3.3102539	0.86484545	1.3579719	3.9450076	1.575406	0.9570865	1.6451584	2.4667358	2.6455102	1.8030733	2.1190195	1.6525776	2.101272	1.6391375	2.8352776	0.3533646	4.4212394	2.5108159	0.78473985	1.2987221	1.201382	0.72637933	0.6571194	3.0912619	2.6649268	1.2929857	1.5479382	3.528539	1.3695866	1.4719759	4.565104	2.9884162	1.2669301	4.4674807	1.7951791	1.7257713	1.700004	1.8335967	1.5164508	4.4990973	1.1538492	4.4416823	1.7190752	0.6687067	1.6316824	1.7903699	3.1746907	3.7550817	2.3739307	2.7482033	2.2631867	0.8237968	1.6012895	1.2457646	0.9332759	1.2875987	3.3701515	3.1387901	1.505051	0.0	1.321029	3.4915466	4.50819	2.969504	2.881693	4.3138747	2.7252762	4.4409547	2.0138638	2.8483129	2.6913846	1.0900774	2.6810088	0.5514557	1.4461975	1.2983137	1.0383401	2.3199503	1.8392135	2.0479274	1.7243487	1.4327593	1.2836683	2.1533594	4.5959287	1.5470957	1.8178283	2.1784146	1.3085679	0.8738221	1.6690485	1.6406621	4.4681783	3.0344768	2.1905584	0.82352525	2.5695941
schwartzkopf/np	2.3283432	2.0602617	0.8844351	1.2230371	2.5862243	1.5151867	2.426536	2.3259733	2.2534318	2.126408	4.384436	1.1895623	1.7632152	0.79984105	4.3705072	2.5608735	2.8783152	4.443996	1.5535271	2.2903702	2.175889	1.1401312	1.1141522	1.8490199	2.2181396	3.1402574	0.64719623	2.4432611	1.7695897	1.2023652	3.165177	1.9335768	2.3437603	2.0304098	1.5535063	1.5084388	0.64398503	4.688967	4.168175	4.3227024	1.752601	2.2613258	2.9196184	2.1030705	2.7302704	0.7164532	1.4936556	1.4812064	2.3688679	2.242115	2.18559	1.344989	2.2073674	2.2471662	1.6014975	2.5644565	4.145912	2.8376567	1.4409987	2.268493	3.895759	1.4132296	1.3635317	1.8865995	2.0809765	2.3880749	2.431232	2.4269667	2.337513	2.3672295	2.325611	2.5894516	1.3726485	4.337938	1.9860163	1.4093724	2.0058136	1.9661425	1.3640953	1.4515722	2.912128	2.790888	2.026531	2.149135	3.2091587	1.9213849	1.5620799	4.5779586	2.4697483	1.0561997	4.5027237	1.4875199	2.196506	2.3764415	1.6354107	1.343679	4.5301933	1.464488	4.4043612	2.3012893	1.321326	2.308687	2.1789072	3.1193504	3.709596	1.9032377	2.0642881	1.70083	1.4468547	1.007444	1.5566741	0.94552517	2.0794098	3.37921	3.1973596	2.3168848	1.321029	0.0	3.0441012	4.474262	2.2172656	2.1474862	4.309231	2.419574	4.491994	1.8107926	2.6328137	2.2826095	0.749155	2.360385	1.1409625	2.0015843	1.8965136	1.0358782	2.1940308	1.5909052	2.3376288	1.9469932	2.1102073	0.3761608	2.2823973	4.4850025	1.3738031	2.4900517	1.4891412	1.2710824	1.422551	2.4002988	2.1715484	4.5005774	2.493208	2.378056	1.4097136	1.8904222
scout/nn	0.8775371	2.8477964	3.3898652	3.769983	2.5978265	3.7643852	3.846794	1.8397033	1.7305803	1.9061991	2.3323615	3.7558527	1.5326464	3.796273	2.3206491	1.6363664	0.25341532	2.189068	2.6806183	1.7321179	3.282724	3.4608564	2.9968505	3.4116051	2.5348666	1.2886709	3.6107626	3.9306993	1.925042	3.8327708	1.6202695	1.4058063	1.8100678	3.6413913	3.896268	1.7051624	3.5565574	2.3274078	1.6930643	2.0397596	3.7683868	2.0224109	1.7446389	2.0158465	1.3926768	3.7375815	3.6673026	3.459661	3.6124256	1.8913432	1.8653728	3.7913516	1.3846428	2.470628	3.2496328	1.9795556	2.0413272	0.41270536	3.7309222	3.3676002	1.7295165	2.0128882	3.9819803	2.4350078	1.5101235	1.5872904	2.8136473	2.2431438	2.8512783	2.2885597	3.595715	1.5829797	3.7803292	1.8872877	1.4194099	3.776586	3.1852422	3.112264	3.8474374	3.9299629	1.1460636	1.7512738	2.912423	2.94825	0.6003694	3.0173836	2.7833135	2.2310405	0.71481	2.4170241	2.2778444	1.8090132	2.6669536	2.9363449	1.989795	2.1577883	2.24301	3.1926978	2.0870426	2.6186752	3.8901474	3.7140093	2.3696215	1.4093198	1.6353947	1.4817283	1.3669248	1.5286089	3.8564496	2.2592616	3.0265448	3.8022556	3.257948	1.6012089	1.6916386	3.6610932	3.4915466	3.0441012	0.0	2.1623104	1.6057985	1.5304657	2.1133246	1.5917251	2.2038465	1.7478973	1.102167	1.0241282	3.6996422	1.0289992	3.5584812	3.0936835	2.74931	2.7395794	1.9128371	1.9853609	2.3590205	2.0754964	3.0931733	3.4034932	1.8496937	2.0892007	2.0442882	2.9829292	1.6864393	2.7027657	3.8546522	3.7300785	2.5577726	2.42267	0.7695208	2.0187044	3.8923557	2.055506
sister/nn	2.619368	3.582789	4.5357733	5.008763	3.1041148	4.9510293	4.9548144	3.7138727	3.5687573	3.678267	0.50919825	4.9945545	3.1377206	5.1217756	0.49767357	2.6929135	2.2137277	0.32849535	4.0597367	2.9102895	4.3829737	4.8089056	4.445574	4.581783	3.382611	1.4067882	4.9238935	5.0828586	3.3344324	5.1040893	1.414663	3.178801	2.7159219	4.792052	5.088753	3.3411036	4.8331356	0.53939074	0.5368988	0.35336703	5.039401	2.7309425	1.7895331	2.9964108	1.7979048	5.0857916	4.8529553	4.673475	4.72825	3.76652	3.7612212	4.9279623	2.9021251	3.1648104	4.2188506	2.4233477	0.51692766	2.238957	5.008761	4.3050785	0.67326546	3.357248	5.243728	3.4319782	2.9030328	2.660423	3.3927503	2.8710423	3.5507529	3.0552666	4.739206	2.5226617	4.844008	0.38336402	3.046291	5.0001593	3.953952	3.9087858	5.0214863	5.086163	1.7552745	2.0112896	3.8806617	3.6771438	1.6548436	3.9607408	4.130417	0.5065648	2.5690818	3.5963206	0.45355442	3.272409	3.504603	3.5956073	2.9674046	3.2742155	0.4217974	4.4682097	0.4426692	3.1908948	5.048006	4.890672	3.0777764	1.4143962	0.81691074	3.0895948	3.1201873	3.2314208	5.110875	3.5478203	4.2756033	5.0793514	3.9951177	1.2067394	1.422348	4.7533774	4.50819	4.474262	2.1623104	0.0	3.4874985	3.390505	0.40484986	2.722031	0.4792737	3.1460884	1.9364436	2.4111876	5.005538	2.2726836	4.7424426	3.9162748	3.6308591	4.0321956	2.8290029	3.2825992	3.1603806	3.0952282	3.8013592	4.783632	2.4999578	0.2987698	3.2644522	3.6037872	3.298182	4.1731515	5.089471	4.8633704	3.1672676	0.58026576	2.6378143	2.6618178	5.0850825	3.8341258
somebody/pn	1.2762101	2.767712	2.7663598	3.0910263	2.7372015	3.184436	3.4808335	0.32585597	0.21662815	0.54956615	3.5479357	3.0206003	1.2961439	2.9736497	3.5350728	1.3850043	1.4567412	3.4613354	2.2648654	1.437109	2.9820848	2.7490098	2.3125598	2.9761417	2.5126967	2.2702675	2.8027148	3.532033	1.1121982	2.9735043	2.5485022	0.7134246	1.5512378	3.2011197	3.3061652	1.0256519	2.7761467	3.6460834	3.0545187	3.3779519	3.1459167	1.8440381	2.5278323	2.252915	2.2054234	2.8865416	3.0460093	2.901322	3.2892895	0.4094647	0.3187456	3.1833727	0.87365246	2.5787754	2.857047	2.0496366	3.2562237	1.3722112	3.0826836	3.1454992	2.9404151	1.6266693	3.1273844	2.3051846	1.1528429	1.3800383	2.8622475	2.3115242	2.772357	2.1911376	3.2753818	1.4888676	3.182823	3.2580569	0.79447335	3.0457332	3.007831	2.9442701	3.2362561	3.2270584	1.8751544	2.307485	2.72612	2.814448	1.8977638	2.7881277	2.2920415	3.5532577	1.107785	2.0715878	3.587836	1.5155421	2.5893664	2.8966217	1.8746978	1.9672859	3.5598862	2.6461935	3.3932889	2.6812968	3.2221894	3.3434715	2.4522903	2.3659215	2.8229344	1.0218241	0.619529	0.972656	3.129741	1.7951367	2.5504549	3.0157118	3.0682738	2.5956924	2.6404548	3.295811	2.969504	2.2172656	1.6057985	3.4874985	0.0	0.19100757	3.3947656	1.3363737	3.5371854	1.5802213	1.8980004	1.4026947	2.8978732	1.5988505	2.88766	2.9011383	2.5605898	1.9907143	1.5901113	1.3532441	2.4749334	2.1446962	3.0086799	2.571678	2.1733496	3.4334857	1.8264383	2.9337978	1.062515	2.1212945	3.1727433	3.3864923	2.5196626	3.6392083	1.0667951	2.1492348	3.2046468	0.74762976
someone/pn	1.1573873	2.680039	2.696525	3.030865	2.6621594	3.1279938	3.3911107	0.5095104	0.37970376	0.6685769	3.4465559	2.9672832	1.1688181	2.9141536	3.4335434	1.2726564	1.3654114	3.3666236	2.1737754	1.3084378	2.8874693	2.6789412	2.233311	2.8874178	2.4428842	2.1569984	2.7371027	3.4452527	0.99507046	2.9292457	2.4290867	0.5458826	1.4442732	3.1123278	3.236495	0.88043827	2.7124157	3.5666971	2.9669414	3.2784355	3.0749395	1.745232	2.4057775	2.1174753	2.076665	2.8283944	2.9765925	2.826638	3.1999674	0.5822157	0.4689086	3.113172	0.7187655	2.4779909	2.782253	1.9530164	3.1594398	1.2727214	3.0241282	3.0582929	2.8452003	1.50321	3.08529	2.2300804	0.98517686	1.2549036	2.78656	2.243047	2.7021024	2.141057	3.1828146	1.3769274	3.1043706	3.1689537	0.62775904	2.991138	2.9346259	2.8666477	3.16727	3.1655533	1.7569183	2.2073975	2.6367247	2.7454662	1.8053523	2.725999	2.2496157	3.4720733	0.9888095	1.9467831	3.4951658	1.3832612	2.521431	2.8279884	1.7316937	1.8304492	3.4720142	2.5984356	3.3052366	2.5839198	3.1591444	3.2546432	2.3480144	2.2546668	2.7198787	0.8522914	0.43863413	0.82830715	3.0680716	1.6665233	2.4991834	2.9570808	2.9953346	2.4841378	2.5228288	3.2063632	2.881693	2.1474862	1.5304657	3.390505	0.19100757	0.0	3.29819	1.2036208	3.4473083	1.4798481	1.7698303	1.2579421	2.8383598	1.4592106	2.8254428	2.8382301	2.4881625	1.9220401	1.50373	1.2554959	2.3946342	2.0080721	2.9301755	2.5089157	2.0659068	3.3425434	1.6920023	2.8710256	0.91011924	2.030921	3.1192794	3.2963912	2.4197197	3.5421934	0.9599355	2.069572	3.1456134	0.83454156
son/nn	2.501908	3.349197	4.339475	4.828546	2.8714707	4.761891	4.7589355	3.6207018	3.4692543	3.5581846	0.4112312	4.799722	2.9889364	4.9414434	0.3788335	2.6274502	2.1482265	0.38149428	3.8729634	2.809008	4.184841	4.6333036	4.2784534	4.376859	3.1700132	1.2528675	4.750505	4.885891	3.2308712	4.916211	1.2252315	3.0675206	2.6153595	4.5924134	4.8995123	3.2205467	4.653037	0.4832638	0.5349213	0.4628517	4.8535547	2.59397	1.5673965	2.8015223	1.606431	4.908023	4.6486835	4.4719253	4.524105	3.6622205	3.6602383	4.739531	2.8177063	2.942065	4.0043674	2.283231	0.32642975	2.1761963	4.8208976	4.084393	0.50224316	3.1918826	5.0500627	3.2328622	2.8029833	2.5706904	3.1537492	2.66338	3.3213606	2.8501644	4.5407753	2.447756	4.6511455	0.4229616	2.9435928	4.8000765	3.7340133	3.6869898	4.837617	4.8891406	1.6542633	1.8116595	3.670287	3.464265	1.5885313	3.74166	3.9318113	0.44714743	2.47823	3.4250972	0.3175965	3.1103425	3.2939487	3.362465	2.8072107	3.1026158	0.36524916	4.2656665	0.26821727	2.9563367	4.852262	4.689586	2.850882	1.236248	0.63946515	2.9792345	3.0324154	3.1008554	4.925234	3.3925014	4.070199	4.8912916	3.7751384	1.0421158	1.2078501	4.550191	4.3138747	4.309231	2.1133246	0.40484986	3.3947656	3.29819	0.0	2.6482852	0.45691416	2.9750686	1.7787155	2.2865214	4.8204937	2.1309688	4.549899	3.7006261	3.4128883	3.8626034	2.6991832	3.1379135	2.942723	2.9082484	3.5762846	4.610366	2.3005412	0.51540506	3.0914998	3.3807077	3.1710382	4.0028777	4.888513	4.6637473	2.9412253	0.4767897	2.5464094	2.4678473	4.887582	3.7025037
sons/nn	1.3592297	2.389614	2.7797596	3.1005573	2.255559	3.1754782	3.2658088	1.5697818	1.4067565	1.5155597	2.7010994	3.0843267	1.3911121	3.1289897	2.69319	0.20730624	1.4181992	2.7120285	2.2815924	0.49191833	2.732413	2.8160152	2.4277089	2.8159459	2.317793	1.4988085	2.9627059	3.3696854	0.7660242	3.0308392	1.7100451	1.0671496	0.48107433	3.0244765	3.2561357	1.2799276	2.9131007	2.9610147	2.4191155	2.6094105	3.1038513	0.90887225	1.7394135	1.7868181	1.500855	3.0717814	2.9776554	2.8434367	3.103301	1.6272998	1.5566115	3.131859	0.5177629	2.1064165	2.653564	1.0582421	2.4987738	1.3003672	3.1162963	2.8612187	2.188155	1.3831267	3.1942532	2.174821	0.49737906	0.18560171	2.4834785	1.8519199	2.4068682	1.8328165	3.091508	0.31277916	3.0207565	2.5993922	0.7582262	3.076042	2.7634583	2.6726964	3.1936371	3.1817667	1.0280229	1.5794443	2.4321315	2.5090818	1.5205731	2.6788697	2.4801223	2.858601	1.2074558	1.8060865	2.8559856	1.4359387	2.3721695	2.5757384	1.2653093	1.5798006	2.8285928	2.7731652	2.71158	2.1590936	3.2012265	3.2095327	2.0008104	1.6102744	2.0616395	0.83141667	0.93383664	1.2040317	3.1371937	1.6367426	2.6492052	3.1114526	2.7933755	1.7627006	1.8312477	3.073298	2.7252762	2.419574	1.5917251	2.722031	1.3363737	1.2036208	2.6482852	0.0	2.8088217	1.6003768	1.373133	1.1059682	3.0364454	1.2258946	2.8655894	2.7313037	2.2798696	1.9027103	0.7941372	1.009041	2.2489023	1.620964	2.7266092	2.7651908	1.6213148	2.740705	1.5135906	2.6025853	1.1760956	2.2158928	3.224719	3.2034945	1.9355317	2.8058763	1.2825134	1.6261008	3.241101	1.648969
stomach/nn	2.6200972	3.4138255	4.500607	4.9629292	2.887508	4.867501	4.819116	3.7551606	3.6045854	3.680866	0.64304894	4.9250836	3.1068356	5.117102	0.6239306	2.7836044	2.2601218	0.6647997	3.9586282	2.9343486	4.241514	4.7468886	4.3875713	4.460243	3.1950903	1.4205832	4.946569	4.947856	3.3936956	5.055786	1.383818	3.2175786	2.7776277	4.6687865	5.011256	3.4074821	4.8435035	0.4926361	0.5969438	0.34758657	4.9413686	2.7524405	1.6927974	2.8959553	1.797071	5.092261	4.7512617	4.5677705	4.5738993	3.7914073	3.7958932	4.862934	2.979507	2.9890687	4.0938754	2.438364	0.5366816	2.300827	4.930994	4.125396	0.7307061	3.3286002	5.1805468	3.2950442	2.966354	2.7293317	3.1834137	2.7090807	3.3495781	2.8960516	4.5985093	2.6048834	4.7782807	0.4976846	3.0953534	4.9056315	3.8133976	3.7646778	4.9642806	5.0067167	1.8172371	1.8978411	3.722251	3.5292935	1.7087325	3.8109822	4.022222	0.27903417	2.6095586	3.6028628	0.28101602	3.2458415	3.3187027	3.3870623	3.0103955	3.2840075	0.18288128	4.3627768	0.44547322	3.0145268	4.9806414	4.750361	2.9192817	1.4096357	0.852123	3.1347897	3.2029955	3.2463968	5.03414	3.5933774	4.1596837	5.046227	3.844594	1.1849837	1.3622973	4.6086764	4.4409547	4.491994	2.2038465	0.4792737	3.5371854	3.4473083	0.45691416	2.8088217	0.0	3.0646048	1.9464505	2.4588554	4.9897943	2.2936475	4.6740723	3.7766159	3.4758184	3.993752	2.8470087	3.2836394	2.966305	3.017863	3.653606	4.794624	2.408074	0.6791168	3.2546995	3.390799	3.3538327	4.10653	5.002462	4.7204576	3.0266554	0.70332813	2.674363	2.5411165	5.004919	3.824446
stranger/nn	0.9500804	1.4132851	1.9373592	2.3873053	1.4823984	2.3299289	2.5494745	1.7951623	1.6292002	1.5510154	3.1327271	2.2235656	0.46729407	2.4337647	3.1103704	1.7378025	1.5679239	3.1654248	1.2038605	1.4326341	1.9573222	1.9510585	1.5187776	1.9807205	1.0823839	1.827422	2.343811	2.613023	1.3878186	2.3911285	1.8927499	1.0510998	1.5992167	2.2350345	2.4482214	1.1039208	2.2485077	3.321517	2.7616477	2.9420896	2.3135486	1.5606545	1.6523243	1.0649765	1.5322146	2.4138074	2.1243858	1.9178234	2.2667089	1.7298858	1.7011596	2.280029	1.3656733	1.1962123	1.6876291	1.7088786	2.7925303	1.5418795	2.2903824	1.9351549	2.584063	0.8534284	2.490888	0.8963625	1.2615415	1.5268576	1.4867917	1.2333481	1.4762177	1.2383447	2.30518	1.690317	2.279861	2.9522812	1.1190187	2.1843781	1.7312608	1.659645	2.4102864	2.379093	1.6639329	1.4591669	1.4755151	1.600668	1.8255513	1.5187668	1.3300782	3.1718302	1.2169117	1.3011065	3.1147232	0.6240441	1.193785	1.5361707	1.2846197	1.170349	3.1351979	1.6715792	3.0224094	1.3501728	2.375809	2.3750813	1.0725553	1.8261122	2.396072	1.1323438	1.3683668	0.79156774	2.328338	1.2989186	1.4971906	2.3510358	1.78013	2.0431058	1.9319488	2.301189	2.0138638	1.8107926	1.7478973	3.1460884	1.5802213	1.4798481	2.9750686	1.6003768	3.0646048	0.0	1.2923175	1.0565509	2.3000236	1.0481355	2.0422645	1.663451	1.3087568	1.391618	1.4539791	1.0880687	1.0041283	1.0817971	1.6904321	2.1189802	1.0708808	3.1885521	0.9607284	1.6148244	1.0583533	1.2473284	2.3506746	2.422477	1.311445	3.2590103	1.2239666	1.1638049	2.3061604	1.4762335
students/nn	0.86921585	2.0883012	2.7725203	3.2973123	1.8536322	3.282134	3.40321	2.1658657	1.996933	2.0645914	1.9269723	3.2343295	1.256001	3.3151495	1.9059451	1.4564196	0.95202243	1.9255279	2.280383	1.4702127	2.8082752	3.016675	2.620683	2.921313	1.8548017	0.65273035	3.1221664	3.5033505	1.7033305	3.3549032	0.8118538	1.4159384	1.3931087	3.1584177	3.3993092	1.5015153	3.0375977	2.149533	1.5816562	1.7894472	3.3232307	1.4094119	0.82205987	1.4092436	0.44725758	3.2707796	3.133041	2.939126	3.1592438	2.1801255	2.1490505	3.2168872	1.3389287	1.70561	2.5843804	1.3108873	1.6228745	0.93140566	3.2902067	2.785568	1.3803017	1.5403863	3.4936266	1.7740952	1.2813499	1.2894659	2.0403066	1.5173248	2.1439064	1.6615199	3.1647236	1.3100181	3.1666255	1.7549398	1.3446292	3.2489958	2.4504895	2.391704	3.3265212	3.3684964	0.6744444	0.8860123	2.3084636	2.2270153	0.813433	2.3774056	2.384398	2.0329955	0.95758003	1.8301836	1.9562277	1.3898329	1.9894831	2.2041953	1.2952394	1.5196362	1.9890496	2.726729	1.8344387	1.796649	3.324815	3.2839425	1.562721	0.66713434	1.1866509	1.371721	1.4741004	1.3804848	3.3564696	1.7410967	2.5461822	3.2904441	2.5145242	0.928684	0.8741677	3.1856344	2.8483129	2.6328137	1.102167	1.9364436	1.8980004	1.7698303	1.7787155	1.373133	1.9464505	1.2923175	0.0	0.57934463	3.1995382	0.38090354	3.0045345	2.398377	2.069566	2.2763271	1.4219611	1.5797027	1.6546977	1.4751999	2.3357005	2.9574747	0.9706173	1.9512138	1.4544375	2.2616787	1.4578644	2.345272	3.3615448	3.2956083	1.7266369	2.051046	1.0413845	1.2606043	3.3320153	2.1424012
student/nn	0.48113966	2.1438482	2.5570338	3.0561485	2.0308924	3.0862875	3.251522	1.6908269	1.5273606	1.6322281	2.430711	3.000731	0.85899585	3.0143795	2.412828	1.2276452	0.80041736	2.3928814	2.0335317	1.2188885	2.6723506	2.7361894	2.3038538	2.7487552	1.9035444	1.1321826	2.8098886	3.3353293	1.2901691	3.0852625	1.3455099	0.88175154	1.2343	2.98641	3.1905384	0.9804288	2.7457871	2.636626	2.0320437	2.282659	3.0852234	1.3647833	1.3244841	1.4073218	0.9428927	2.954666	2.9359934	2.7372215	3.02192	1.7124224	1.6566756	3.0105305	0.89636827	1.8109206	2.4950268	1.4044981	2.1353571	0.72818536	3.0553186	2.7339115	1.8689384	1.2515172	3.2353718	1.7292885	0.87805504	1.0649186	2.1762333	1.6487901	2.2159019	1.720345	3.0149105	1.1524564	2.9865596	2.216797	0.8526609	3.0312984	2.4453628	2.383368	3.1118293	3.1587842	0.8967807	1.2723418	2.2470875	2.2421243	0.9948287	2.3239686	2.1562276	2.531513	0.535338	1.5985429	2.4753218	1.0501522	2.0219607	2.2980533	1.1430316	1.3251146	2.4974518	2.5117307	2.325842	1.9334354	3.1152887	3.119996	1.6731324	1.1850748	1.6945016	0.9018628	0.94806755	0.8775103	3.1060474	1.4230409	2.3508554	3.0207815	2.5189817	1.4450788	1.4249715	3.043461	2.6913846	2.2826095	1.0241282	2.4111876	1.4026947	1.2579421	2.2865214	1.1059682	2.4588554	1.0565509	0.57934463	0.0	2.9128163	0.25123742	2.7873282	2.3786688	2.063172	1.9979604	1.2893323	1.2722737	1.7556069	1.4103134	2.3645444	2.6311667	1.1570963	2.3976412	1.2205126	2.358143	0.9576613	2.0315838	3.152219	3.1443276	1.8182164	2.5497134	0.61549723	1.3936119	3.1103208	1.7049559
taxpayer/nn	2.9580615	2.1411197	0.66309625	0.8096454	2.7735727	1.1491722	2.3036172	2.9813833	2.9101822	2.7323925	4.8789334	0.7163416	2.348162	0.18270266	4.8646493	3.171503	3.5362287	4.9778876	1.7734076	2.854176	2.1946206	0.9727622	1.2770911	1.7777132	2.4117093	3.6858706	0.48933104	2.2993956	2.3847616	0.7731191	3.6563935	2.6123629	2.9011607	1.9020067	1.1450962	2.2178566	0.4325711	5.2067876	4.723052	4.839141	1.5182375	2.7396216	3.3643825	2.4837775	3.2524476	0.28887403	1.1970576	1.2938688	2.3003893	2.8798475	2.8391948	0.8801926	2.875085	2.4586096	1.4851947	3.0319118	4.648971	3.502974	1.1227833	2.2113004	4.426357	1.9262309	0.86766547	2.1180973	2.7205646	2.9869118	2.5389307	2.7267118	2.4331393	2.666462	2.2742462	3.1859107	0.9575317	4.8858156	2.6523545	1.0325348	1.943792	1.9257444	0.9096514	0.96181154	3.4986465	3.2243857	2.0981505	2.198297	3.8339312	1.9165133	1.6990633	5.08805	3.1356437	1.5187408	4.997851	2.0452688	2.3446598	2.439902	2.165423	1.8379736	5.033431	1.392872	4.927492	2.4833562	0.770464	2.2143579	2.441315	3.63978	4.2360473	2.5613017	2.7724445	2.354155	1.0422255	1.623905	1.5638518	0.28649327	1.9966381	3.8867393	3.6724892	2.2240632	1.0900774	0.749155	3.6996422	5.005538	2.8978732	2.8383598	4.8204937	3.0364454	4.9897943	2.3000236	3.1995382	2.9128163	0.0	2.9621038	0.78953385	1.9801153	2.007356	1.3397825	2.7058911	2.1337426	2.5911279	2.3384736	2.0921392	0.42971733	2.6818511	5.0382648	1.8798498	2.5526648	2.1879358	1.552918	1.0057558	2.311471	2.3877687	4.9962883	3.1569097	2.743633	0.9027223	2.4703028
